438	1815714	8340
439	1824054	5411
440	1829465	2416
441	1831881	7601
442	1839482	6645
443	1846127	3465
444	1849592	2902
445	1852494	1062
446	1853556	3056
447	1856612	10603
448	1867215	7566
449	1874781	7619
450	1882400	1043
451	1883443	2971
452	1886414	1796
453	1888210	8030
454	1896240	6944
455	1903184	4064
456	1907248	1034
457	1908282	9582
458	1917864	9633
459	1927497	2708
460	1930205	3796
461	1934001	5693
462	1939694	14785
463	1954479	3047
464	1957526	4458
465	1961984	7894
466	1969878	6501
467	1976379	2509
468	1978888	3868
469	1982756	3803
4047	1986559	10875
471	1997434	3388
472	2000822	5080
473	2005902	2242
474	2008144	1108
475	2009252	1365
476	2010617	3997
477	2014614	992
478	2015606	3488
479	2019094	3302
480	2022396	3677
481	2026073	3278
482	2029351	2466
483	2031817	988
484	2032805	1263
485	2034068	8068
486	2042136	7014
487	2049150	4485
488	2053635	7299
489	2060934	997
490	2061931	3331
491	2065262	9072
492	2074334	2149
493	2076483	6297
494	2082780	6288
495	2089068	1144
496	2090212	832
497	2091044	6802
498	2097846	3583
499	2101429	2682
4127	2104111	4978
501	2109089	399
502	2109488	423
503	2109911	3746
504	2113657	38579
505	2152236	5520
506	2157756	9998
507	2167754	6455
508	2174209	6274
509	2180483	9599
4119	2190082	5235
511	2195317	2030
512	2197347	2349
4068	2199696	4899
514	2204595	2609
515	2207204	4504
516	2211708	2869
517	2214577	1856
518	2216433	1450
519	2217883	1522
520	2219405	2600
4030	2222005	4170
522	2226175	1406
523	2227581	1115
524	2228696	1321
525	2230017	1231
526	2231248	9170
527	2240418	5735
528	2246153	6464
529	2252617	2073
530	2254690	915
531	2255605	2809
532	2258414	11587
533	2270001	3019
4024	2273020	2988
4020	2276008	5917
536	2281925	1064
4067	2282989	13070
538	2296059	357
539	2296416	940
540	2297356	3245
4017	2300601	5265
542	2305866	5800
4027	2311666	5716
544	2317382	521
545	2317903	4988
546	2322891	1411
547	2324302	1707
548	2326009	3081
549	2329090	1045
550	2330135	4455
4363	2334590	495
552	2335085	1040
553	2336125	45587
4095	2381712	7247
555	2388959	1235
556	2390194	10007
557	2400201	1055
558	2401256	2271
559	2403527	6630
560	2410157	7801
561	2417958	2908
562	2420866	2780
563	2423646	6663
564	2430309	5863
565	2436172	22680
566	2458852	5895
567	2464747	5274
568	2470021	11738
4007	2481759	3175
570	2484934	1761
571	2486695	1516
3981	2488211	4243
573	2492454	1869
574	2494323	449
575	2494772	2966
576	2497738	7928
577	2505666	9003
578	2514669	1893
579	2516562	5066
580	2521628	8132
581	2529760	1158
3980	2530918	2761
583	2533679	1087
584	2534766	14341
585	2549107	6742
586	2555849	6716
587	2562565	2691
588	2565256	5542
589	2570798	12580
590	2583378	2443
591	2585821	2622
592	2588443	11587
593	2600030	5942
594	2605972	5713
4006	2611685	6852
596	2618537	2190
597	2620727	2213
598	2622940	3597
599	2626537	2542
600	2629079	4557
601	2633636	7406
602	2641042	1299
603	2642341	1077
604	2643418	9079
605	2652497	11268
606	2663765	9253
607	2673018	16008
608	2689026	8755
609	2697781	8447
610	2706228	7382
611	2713610	11293
612	2724903	19506
613	2744409	13556
614	2757965	5484
615	2763449	492
616	2763941	832
617	2764773	3196
618	2767969	7342
619	2775311	539
620	2775850	1537
621	2777387	3459
622	2780846	2103
623	2782949	9169
624	2792118	8023
625	2800141	8566
626	2808707	4691
627	2813398	2689
628	2816087	4083
629	2820170	5080
630	2825250	7152
631	2832402	3407
632	2835809	2834
633	2838643	679
634	2839322	1052
635	2840374	1640
636	2842014	6678
637	2848692	1348
638	2850040	11451
639	2861491	6348
640	2867839	4439
641	2872278	25806
642	2898084	3750
643	2901834	5143
644	2906977	8406
645	2915383	9773
646	2925156	4633
647	2929789	6373
648	2936162	9599
649	2945761	12847
650	2958608	4692
651	2963300	10960
652	2974260	6274
653	2980534	5111
654	2985645	1757
655	2987402	3816
656	2991218	4767
657	2995985	3710
658	2999695	10718
659	3010413	9916
660	3020329	6850
661	3027179	6111
4051	3033290	6196
663	3039486	5807
664	3045293	4100
665	3049393	3909
666	3053302	3505
667	3056807	3844
668	3060651	3334
669	3063985	12278
670	3076263	12845
671	3089108	4231
672	3093339	2863
673	3096202	5574
674	3101776	15920
675	3117696	4295
676	3121991	719
677	3122710	1204
678	3123914	4412
679	3128326	4386
680	3132712	2091
681	3134803	13040
682	3147843	6709
683	3154552	8836
684	3163388	7749
685	3171137	10700
4362	3181837	479
687	3182316	7007
688	3189323	8950
689	3198273	2344
690	3200617	8166
691	3208783	8298
692	3217081	3899
693	3220980	5759
694	3226739	10270
695	3237009	2549
696	3239558	13746
3945	3253304	10751
698	3264055	531
699	3264586	1535
700	3266121	3090
701	3269211	6718
702	3275929	8224
703	3284153	3720
704	3287873	5025
705	3292898	3505
706	3296403	1893
707	3298296	996
708	3299292	1415
709	3300707	1174
710	3301881	2103
711	3303984	1303
712	3305287	1742
713	3307029	1812
714	3308841	2186
715	3311027	1808
716	3312835	7671
717	3320506	18359
718	3338865	3883
719	3342748	4415
720	3347163	3350
721	3350513	3553
722	3354066	10517
723	3364583	4069
724	3368652	1223
725	3369875	898
726	3370773	1510
727	3372283	971
728	3373254	1979
729	3375233	4468
730	3379701	1636
731	3381337	6248
732	3387585	7704
733	3395289	1999
734	3397288	4009
735	3401297	2679
736	3403976	4777
737	3408753	8854
738	3417607	4983
739	3422590	7981
740	3430571	4791
741	3435362	10045
742	3445407	2218
743	3447625	1623
744	3449248	2107
745	3451355	1882
746	3453237	2443
747	3455680	2901
748	3458581	2589
749	3461170	13308
750	3474478	2496
751	3476974	2267
3934	3479241	5197
753	3484438	3093
4005	3487531	5204
755	3492735	10167
3932	3502902	3926
757	3506828	4727
758	3511555	7007
759	3518562	3667
760	3522229	3434
761	3525663	2854
762	3528517	5885
763	3534402	3091
764	3537493	5866
765	3543359	4780
766	3548139	13742
767	3561881	3838
768	3565719	2977
769	3568696	1631
770	3570327	8116
771	3578443	5699
772	3584142	12510
773	3596652	3823
774	3600475	2212
775	3602687	5475
776	3608162	5857
777	3614019	7935
778	3621954	10150
779	3632104	3610
780	3635714	3396
781	3639110	2192
4004	3641302	19519
783	3660821	3791
784	3664612	2038
785	3666650	1491
786	3668141	7386
787	3675527	1028
788	3676555	952
4003	3677507	5350
790	3682857	3286
791	3686143	1833
792	3687976	4069
3935	3692045	5269
794	3697314	4035
795	3701349	1405
796	3702754	4928
797	3707682	2610
798	3710292	1761
799	3712053	1984
800	3714037	1493
801	3715530	477
802	3716007	3168
803	3719175	2116
804	3721291	10199
805	3731490	1132
806	3732622	1348
807	3733970	5187
3929	3739157	5617
809	3744774	6660
810	3751434	7831
811	3759265	1423
812	3760688	1777
813	3762465	2251
814	3764716	3419
815	3768135	1963
816	3770098	2107
817	3772205	6054
818	3778259	2081
819	3780340	1462
820	3781802	1112
821	3782914	3183
822	3786097	6320
823	3792417	1989
824	3794406	2397
825	3796803	2614
826	3799417	2618
827	3802035	3608
828	3805643	1418
829	3807061	8501
830	3815562	3915
831	3819477	1485
832	3820962	10451
833	3831413	4105
834	3835518	7208
835	3842726	10041
836	3852767	3365
837	3856132	6501
838	3862633	4378
839	3867011	4667
840	3871678	2999
841	3874677	1326
842	3876003	3079
843	3879082	1962
844	3881044	1675
845	3882719	1721
846	3884440	3359
847	3887799	2070
848	3889869	2135
849	3892004	989
850	3892993	1899
851	3894892	3963
852	3898855	2204
853	3901059	5404
854	3906463	1750
855	3908213	1902
856	3910115	2550
857	3912665	2200
3917	3914865	4727
859	3919592	2192
860	3921784	1799
861	3923583	2389
4066	3925972	4065
863	3930037	4960
864	3934997	1634
865	3936631	13681
866	3950312	5378
867	3955690	982
868	3956672	14511
869	3971183	1860
870	3973043	1611
871	3974654	1101
872	3975755	1523
873	3977278	1770
874	3979048	6084
875	3985132	2994
876	3988126	3084
877	3991210	2392
878	3993602	1960
879	3995562	2856
880	3998418	5409
881	4003827	15398
882	4019225	7245
883	4026470	3361
884	4029831	3240
885	4033071	2546
886	4035617	2966
887	4038583	1348
888	4039931	2303
889	4042234	5279
890	4047513	1617
891	4049130	1302
3916	4050432	4964
893	4055396	1996
3915	4057392	2648
895	4060040	2609
4085	4062649	2914
897	4065563	1501
4071	4067064	3151
899	4070215	1400
900	4071615	2496
901	4074111	1484
902	4075595	3269
903	4078864	1208
904	4080072	1784
905	4081856	4561
906	4086417	1087
907	4087504	4228
908	4091732	1831
909	4093563	2153
4361	4095716	487
911	4096203	4963
912	4101166	2637
913	4103803	2607
914	4106410	367
915	4106777	1533
916	4108310	1506
917	4109816	2195
918	4112011	1499
919	4113510	1087
920	4114597	2673
921	4117270	1021
922	4118291	335
923	4118626	4583
924	4123209	1290
925	4124499	899
926	4125398	3924
927	4129322	1346
928	4130668	3134
929	4133802	2629
930	4136431	542
931	4136973	1295
932	4138268	1244
933	4139512	2504
934	4142016	1203
935	4143219	8155
936	4151374	596
937	4151970	1341
938	4153311	7421
939	4160732	3874
940	4164606	3721
941	4168327	3473
942	4171800	7015
943	4178815	4928
944	4183743	1666
945	4185409	1600
946	4187009	2043
947	4189052	1348
948	4190400	512
949	4190912	1361
950	4192273	2303
951	4194576	4498
952	4199074	1544
953	4200618	11564
954	4212182	2059
955	4214241	822
956	4215063	924
957	4215987	1065
958	4217052	1830
959	4218882	721
960	4219603	11577
961	4231180	1788
962	4232968	2970
963	4235938	3751
964	4239689	955
965	4240644	2215
966	4242859	1234
967	4244093	4768
968	4248861	316
969	4249177	7061
970	4256238	1048
971	4257286	1787
972	4259073	2572
973	4261645	1490
974	4263135	1251
975	4264386	6685
976	4271071	3545
977	4274616	1012
978	4275628	3540
979	4279168	1658
980	4280826	3001
981	4283827	1325
982	4285152	514
983	4285666	781
984	4286447	4842
985	4291289	1239
986	4292528	6452
987	4298980	2697
988	4301677	449
989	4302126	4248
990	4306374	526
991	4306900	1492
992	4308392	2131
993	4310523	2801
994	4313324	3181
995	4316505	1381
996	4317886	1539
997	4319425	1141
998	4320566	1456
999	4322022	2355
1000	4324377	597
1001	4324974	1600
1002	4326574	3088
1003	4329662	1189
1004	4330851	594
1005	4331445	1580
1006	4333025	1651
1007	4334676	1577
1008	4336253	8831
1009	4345084	7794
1010	4352878	4446
1011	4357324	2937
1012	4360261	620
1013	4360881	7702
1014	4368583	4060
1015	4372643	12567
1016	4385210	4941
1017	4390151	2540
3949	4392691	6380
4002	4399071	5639
1020	4404710	6326
1021	4411036	2637
1022	4413673	316
1023	4413989	2366
1024	4416355	3873
1025	4420228	2835
1026	4423063	13578
1027	4436641	7949
1028	4444590	1926
1029	4446516	2797
1030	4449313	1948
1031	4451261	1866
1032	4453127	3488
1033	4456615	2233
1034	4458848	3075
1035	4461923	2008
1036	4463931	1846
1037	4465777	2208
1038	4467985	2954
1039	4470939	2874
1040	4473813	1947
3888	4475760	10809
3885	4486569	5122
3886	4491691	5795
3887	4497486	16179
1045	4513665	2621
1046	4516286	3338
1047	4519624	2185
1048	4521809	1928
1049	4523737	1791
1050	4525528	2103
1051	4527631	4519
1052	4532150	3915
1053	4536065	3817
1054	4539882	3024
1055	4542906	2469
1056	4545375	2584
1057	4547959	2349
1058	4550308	2390
3879	4552698	5501
1060	4558199	331
1061	4558530	5882
3878	4564412	5392
3877	4569804	5395
1064	4575199	9971
1065	4585170	2825
1066	4587995	977
1067	4588972	4441
1068	4593413	7189
1069	4600602	316
1070	4600918	3216
1071	4604134	2689
1072	4606823	2396
1073	4609219	2615
1074	4611834	3586
1075	4615420	4371
1076	4619791	2628
1077	4622419	5009
1078	4627428	2767
1079	4630195	8245
1080	4638440	2770
1081	4641210	6305
1082	4647515	2464
1083	4649979	1237
1084	4651216	17858
1085	4669074	9891
1086	4678965	2978
1087	4681943	3261
1088	4685204	5905
1089	4691109	3500
1090	4694609	1959
1091	4696568	3097
1092	4699665	4512
1093	4704177	4393
1094	4708570	3737
1095	4712307	3009
1096	4715316	24593
1097	4739909	11350
1098	4751259	16342
1099	4767601	30745
1100	4798346	3803
1101	4802149	2146
1102	4804295	1008
1103	4805303	5445
1104	4810748	1977
1105	4812725	1507
1106	4814232	1862
1107	4816094	1176
1108	4817270	1183
1109	4818453	6964
1110	4825417	3762
1111	4829179	1028
1112	4830207	2478
1113	4832685	2237
1114	4834922	3228
1115	4838150	2593
1116	4840743	30048
1117	4870791	1102
1118	4871893	1752
1119	4873645	5115
1120	4878760	1256
1121	4880016	1656
1122	4881672	1737
1123	4883409	2416
1124	4885825	1684
1125	4887509	1588
1126	4889097	2645
1127	4891742	3228
1128	4894970	4670
1129	4899640	1790
1130	4901430	961
1131	4902391	1500
1132	4903891	2060
1133	4905951	1534
1134	4907485	1806
1135	4909291	1294
1136	4910585	1913
1137	4912498	1629
1138	4914127	866
1139	4914993	2724
1140	4917717	1881
1141	4919598	6161
1142	4925759	2735
1143	4928494	1410
1144	4929904	1212
1145	4931116	2694
1146	4933810	1463
1147	4935273	2323
1148	4937596	1474
1149	4939070	1346
1150	4940416	2198
1151	4942614	1527
1152	4944141	1722
1153	4945863	5226
3913	4951089	5247
1155	4956336	5616
1156	4961952	1682
1157	4963634	1304
1158	4964938	2977
1159	4967915	1609
1160	4969524	2797
3873	4972321	3873
1162	4976194	868
1163	4977062	1615
1164	4978677	4003
1165	4982680	3244
1166	4985924	2993
1167	4988917	3365
1168	4992282	2720
1169	4995002	1415
1170	4996417	1378
1171	4997795	892
1172	4998687	2173
3874	5000860	4950
1174	5005810	1098
1175	5006908	3332
1176	5010240	3209
1177	5013449	3786
1178	5017235	1762
1179	5018997	4880
3870	5023877	7014
3869	5030891	4517
1182	5035408	1793
1183	5037201	977
1184	5038178	1278
1185	5039456	993
1186	5040449	1170
1187	5041619	5094
3875	5046713	24807
1189	5071520	1863
1190	5073383	1137
1191	5074520	1300
1192	5075820	1246
1193	5077066	4191
1194	5081257	1514
1195	5082771	2697
1196	5085468	2149
1197	5087617	1107
1198	5088724	1842
1199	5090566	5007
1200	5095573	2346
1201	5097919	5139
1202	5103058	7832
1203	5110890	5326
1204	5116216	11015
1205	5127231	1840
1206	5129071	7275
1207	5136346	3696
1208	5140042	7934
1209	5147976	486
1210	5148462	5221
1211	5153683	2502
1212	5156185	3089
1213	5159274	3887
1214	5163161	757
1215	5163918	879
1216	5164797	5680
1217	5170477	1492
1218	5171969	2146
1219	5174115	2626
1220	5176741	3674
1221	5180415	3278
1222	5183693	2094
1223	5185787	4834
1224	5190621	10150
1225	5200771	595
1226	5201366	3172
1227	5204538	3461
1228	5207999	5322
1229	5213321	3771
1230	5217092	6256
1231	5223348	9864
1232	5233212	2083
1233	5235295	1639
1234	5236934	3131
1235	5240065	5588
1236	5245653	3676
1237	5249329	1990
1238	5251319	4402
1239	5255721	1372
1240	5257093	9461
1241	5266554	4584
1242	5271138	2589
1243	5273727	3583
1244	5277310	1811
1245	5279121	1491
1246	5280612	1513
1247	5282125	4724
1248	5286849	2899
1249	5289748	8567
3944	5298315	9949
1251	5308264	5314
1252	5313578	3049
1253	5316627	7132
1254	5323759	1202
1255	5324961	2809
1256	5327770	2596
1257	5330366	1956
3857	5332322	14792
1259	5347114	532
1260	5347646	5889
1261	5353535	525
1262	5354060	2081
1263	5356141	6633
1264	5362774	5888
1265	5368662	2526
1266	5371188	3080
1267	5374268	8947
1268	5383215	3622
1269	5386837	3899
1270	5390736	3046
1271	5393782	8962
1272	5402744	4046
1273	5406790	3399
1274	5410189	3644
1275	5413833	1473
1276	5415306	4488
1277	5419794	1028
1278	5420822	1782
1279	5422604	5602
1280	5428206	2101
1281	5430307	1802
1282	5432109	15860
1283	5447969	5939
1284	5453908	2260
1285	5456168	2624
1286	5458792	5409
1287	5464201	3928
1288	5468129	13777
1289	5481906	3832
1290	5485738	1855
1291	5487593	3645
1292	5491238	6600
1293	5497838	2967
1294	5500805	571
1295	5501376	4696
1296	5506072	4562
1297	5510634	2716
1298	5513350	4749
1299	5518099	2164
1300	5520263	746
1301	5521009	1040
1302	5522049	1096
1303	5523145	6700
1304	5529845	2171
1305	5532016	1942
3853	5533958	4671
1307	5538629	6217
1308	5544846	3638
1309	5548484	641
1310	5549125	1847
1311	5550972	3091
1312	5554063	1268
1313	5555331	2311
1314	5557642	1123
1315	5558765	3490
1316	5562255	4122
1317	5566377	4338
1318	5570715	6298
1319	5577013	3765
1320	5580778	722
1321	5581500	4287
1322	5585787	4091
1323	5589878	547
1324	5590425	1009
1325	5591434	1594
1326	5593028	3665
1327	5596693	3599
1328	5600292	4814
1329	5605106	2708
1330	5607814	2089
1331	5609903	3141
1332	5613044	812
1333	5613856	7192
1334	5621048	957
1335	5622005	3158
1336	5625163	2395
1337	5627558	2684
4050	5630242	5249
1339	5635491	2560
1340	5638051	4081
1341	5642132	2052
1342	5644184	1872
1343	5646056	4446
1344	5650502	1433
1345	5651935	4435
1346	5656370	3892
1347	5660262	5691
3948	5665953	4365
1349	5670318	4541
4049	5674859	13592
1351	5688451	1280
1352	5689731	2859
1353	5692590	6454
1354	5699044	2549
1355	5701593	3458
1356	5705051	2723
1357	5707774	2287
3947	5710061	4783
1359	5714844	774
1360	5715618	9126
4054	5724744	5829
1362	5730573	2215
1363	5732788	2531
1364	5735319	2401
1365	5737720	2380
1366	5740100	1357
1367	5741457	1146
1368	5742603	2956
1369	5745559	10182
1370	5755741	1287
1371	5757028	3979
1372	5761007	1135
1373	5762142	467
1374	5762609	10806
1375	5773415	1846
1376	5775261	3374
1377	5778635	3353
1378	5781988	3593
1379	5785581	9703
1380	5795284	2195
1381	5797479	1122
1382	5798601	791
1383	5799392	1065
1384	5800457	1843
1385	5802300	8532
1386	5810832	3466
1387	5814298	6356
1388	5820654	4825
1389	5825479	5621
1390	5831100	1717
1391	5832817	5371
1392	5838188	1702
1393	5839890	1721
1394	5841611	6813
1395	5848424	2795
1396	5851219	1507
1397	5852726	2077
1398	5854803	2591
1399	5857394	2588
1400	5859982	3791
4123	5863773	3428
4125	5867201	3462
4122	5870663	2729
4120	5873392	3152
4117	5876544	4955
4124	5881499	2857
1407	5884356	3885
1408	5888241	6083
3928	5894324	3584
1410	5897908	4438
1411	5902346	975
1412	5903321	792
1413	5904113	4176
1414	5908289	2673
1415	5910962	2962
1416	5913924	1256
1417	5915180	1949
1418	5917129	2322
1419	5919451	2740
1420	5922191	2308
1421	5924499	1295
1422	5925794	4703
1423	5930497	4584
1424	5935081	3581
1425	5938662	3134
1426	5941796	4108
1427	5945904	4507
1428	5950411	2777
1429	5953188	3825
1430	5957013	2312
1431	5959325	1743
1432	5961068	2301
1433	5963369	20502
1434	5983871	3314
1435	5987185	4086
1436	5991271	1921
1437	5993192	8736
1438	6001928	2680
1439	6004608	5319
1440	6009927	5351
1441	6015278	3691
1442	6018969	4172
1443	6023141	5934
1444	6029075	3031
1445	6032106	5464
1446	6037570	1740
1447	6039310	2623
1448	6041933	5034
1449	6046967	4791
1450	6051758	3314
1451	6055072	5422
1452	6060494	5493
1453	6065987	4280
1454	6070267	2540
1455	6072807	4414
1456	6077221	7402
4360	6084623	511
1458	6085134	4733
4359	6089867	481
1460	6090348	904
1461	6091252	795
1462	6092047	2236
1463	6094283	1781
1464	6096064	939
1465	6097003	1841
1466	6098844	12139
1467	6110983	4437
3824	6115420	2493
4113	6117913	2635
1470	6120548	9983
1471	6130531	1118
3919	6131649	4781
1473	6136430	3382
1474	6139812	1404
1475	6141216	3518
1476	6144734	5368
3954	6150102	5916
1478	6156018	5543
3821	6161561	5957
3825	6167518	7424
4057	6174942	3985
1482	6178927	2581
3906	6181508	2400
3903	6183908	5486
3865	6189394	4632
1486	6194026	5258
4014	6199284	4765
4029	6204049	4827
4111	6208876	2539
3907	6211415	4867
1491	6216282	1549
1492	6217831	3321
1493	6221152	1883
1494	6223035	3278
1495	6226313	5114
1496	6231427	2133
1497	6233560	5833
1498	6239393	2303
1499	6241696	4218
1500	6245914	4919
4358	6250833	533
4357	6251366	497
4356	6251863	473
4355	6252336	465
1505	6252801	4545
1506	6257346	13095
1507	6270441	17270
1508	6287711	12635
1509	6300346	22919
4090	6323265	10400
4354	6333665	495
1512	6334160	16167
1513	6350327	28678
1514	6379005	12778
4353	6391783	451
4352	6392234	435
1517	6392669	4350
4351	6397019	425
1519	6397444	34040
1520	6431484	2829
1521	6434313	2707
1522	6437020	15485
1523	6452505	11378
1524	6463883	8249
1525	6472132	9859
1526	6481991	2901
1527	6484892	6503
1528	6491395	8785
